Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute9,Attribute11,Attribute12,Attribute13,Attribute15,Attribute14_1.0,Attribute14_2.0,Attribute14_3.0,Attribute14_4.0,Attribute14_5.0,Attribute14_6.0,Attribute14_7.0,Attribute14_8.0,Attribute16_Yes,Y
0.29166666666666663,0.8081395348837209,0.6075949367088608,0.02564102564102564,0.10573919876606631,0.3348333997079516,0.5754716981132075,0.6944444444444444,0.7083333333333334,0.6545768566493955,0.5893617021276596,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.5416666666666666,0.5174418604651163,0.4641350210970464,0.0,0.10573919876606631,0.3348333997079516,0.09433962264150943,0.09722222222222221,0.65625,0.8393782383419719,0.44680851063829785,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,0.0,1
0.6458333333333333,0.6046511627906976,0.550632911392405,0.06538461538461537,0.10401891252955085,0.8222222222222222,0.330188679245283,0.2361111111111111,0.5208333333333334,0.552677029360968,0.551063829787234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.7083333333333333,0.5755813953488371,0.46202531645569617,0.00641025641025641,0.10573919876606631,0.3348333997079516,0.19811320754716982,0.20833333333333331,0.6666666666666666,0.889464594127805,0.474468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.8958333333333333,0.7209302325581395,0.5021097046413502,0.001282051282051282,0.10573919876606631,0.3348333997079516,0.330188679245283,0.2777777777777778,0.7916666666666666,0.6183074265975819,0.3851063829787234,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,0.0,1
0.9166666666666666,0.7906976744186046,0.5949367088607596,0.046153846153846156,0.26950354609929084,0.0,0.3490566037735849,0.125,0.9583333333333334,0.6027633851468046,0.597872340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.3125,0.49127906976744184,0.4050632911392405,0.06666666666666667,0.13238770685579196,0.15555555555555556,0.32075471698113206,0.2361111111111111,0.8229166666666666,0.6252158894645952,0.30425531914893617,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.16666666666666666,0.9127906976744187,0.6708860759493671,0.03461538461538462,0.10874704491725769,0.2,0.5094339622641509,0.41666666666666663,0.9270833333333334,0.5734024179620043,0.6468085106382979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.14583333333333331,0.5813953488372092,0.4957805907172996,0.007692307692307692,0.06146572104018914,0.2518518518518518,0.2830188679245283,0.18055555555555555,0.6875,0.9395509499136452,0.4765957446808511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.8125,0.7267441860465116,0.5189873417721519,0.06538461538461537,0.0756501182033097,0.0,0.32075471698113206,0.2361111111111111,0.8958333333333334,0.6804835924006909,0.525531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.8333333333333333,0.2906976744186046,0.29957805907172996,0.03461538461538462,0.10573919876606631,0.3348333997079516,0.05660377358490566,0.09722222222222221,0.9375,0.42487046632124503,0.2978723404255319,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.6875,0.6366279069767442,0.5464135021097046,0.007692307692307692,0.17966903073286053,0.6888888888888889,0.17924528301886794,0.18055555555555555,0.5625,0.5474956822107089,0.5617021276595745,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.47916666666666663,0.27325581395348836,0.14767932489451474,0.015384615384615384,0.10573919876606631,0.3348333997079516,0.3490566037735849,0.2361111111111111,0.9479166666666666,0.6077968858154783,0.11702127659574467,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.3958333333333333,0.6337209302325582,0.7172995780590717,0.01282051282051282,0.13238770685579196,0.39259259259259255,0.8584905660377359,0.41666666666666663,0.4270833333333333,0.4317789291882548,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.8333333333333333,0.6395348837209303,0.48734177215189867,0.026923076923076925,0.10573919876606631,0.3348333997079516,0.24528301886792453,0.08333333333333333,0.75,0.6960276338514682,0.4765957446808511,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.16666666666666666,0.8168604651162791,0.7531645569620252,0.0,0.15602836879432624,0.7703703703703704,0.20754716981132076,0.2777777777777778,0.625,0.5215889464594134,0.7446808510638298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.47916666666666663,0.21511627906976744,0.1160337552742616,0.12051282051282051,0.10573919876606631,0.3348333997079516,0.7924528301886792,0.3611111111111111,0.9583333333333334,0.6077968858154783,0.13617021276595745,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.6458333333333333,0.6017441860465116,0.5147679324894514,0.10256410256410256,0.047281323877068564,0.41481481481481475,0.42452830188679247,0.3333333333333333,0.6354166666666666,0.623488773747841,0.49148936170212765,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.2708333333333333,0.8226744186046512,0.7383966244725739,0.0,0.17966903073286053,0.7555555555555554,0.24528301886792453,0.3333333333333333,0.6041666666666666,0.5854922279792767,0.7127659574468085,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.47916666666666663,0.22383720930232556,0.1561181434599156,0.00641025641025641,0.10573919876606631,0.3348333997079516,0.7547169811320754,0.5138888888888888,0.90625,0.6077968858154783,0.16170212765957445,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,0.0,1
0.375,0.47965116279069764,0.4388185654008438,0.021794871794871794,0.1513002364066194,0.5925925925925926,0.32075471698113206,0.2777777777777778,0.4583333333333333,0.7012089810017272,0.448936170212766,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.627906976744186,0.4556962025316455,0.019230769230769232,0.11820330969267141,0.0,0.2641509433962264,0.2638888888888889,0.7395833333333334,0.6303972366148543,0.451063829787234,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.16666666666666666,0.9418604651162791,0.7426160337552742,0.001282051282051282,0.0756501182033097,0.5481481481481482,0.2641509433962264,0.2777777777777778,0.7395833333333334,0.4887737478411047,0.7425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.3958333333333333,0.6569767441860466,0.4135021097046413,0.017948717948717947,0.09456264775413713,0.0,0.20754716981132076,0.2361111111111111,0.84375,0.5820379965457683,0.42340425531914894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.20833333333333331,0.42441860465116277,0.4556962025316455,0.001282051282051282,0.009456264775413713,0.3185185185185185,0.09433962264150943,0.08333333333333333,0.6458333333333334,0.6873920552677042,0.4404255319148936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
