Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute9,Attribute11,Attribute12,Attribute13,Attribute15,Attribute14_1.0,Attribute14_2.0,Attribute14_3.0,Attribute14_4.0,Attribute14_5.0,Attribute14_6.0,Attribute14_7.0,Attribute14_8.0,Attribute16_Yes,Y
0.7708333333333333,0.6598837209302325,0.5274261603375527,0.003846153846153846,0.12765957446808512,0.37037037037037035,0.34992843201040985,0.20833333333333331,0.625,0.7633851468048363,0.5085106382978724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.4583333333333333,0.41860465116279066,0.38396624472573837,0.026923076923076925,0.03309692671394799,0.5629629629629629,0.2830188679245283,0.3333333333333333,0.8229166666666666,0.7702936096718496,0.35957446808510635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.2708333333333333,0.9418604651162791,0.7616033755274262,0.0,0.10401891252955085,0.5703703703703703,0.20754716981132076,0.2638888888888889,0.59375,0.481865284974095,0.7638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.29166666666666663,0.7936046511627907,0.6877637130801688,0.0,0.10573919876606631,0.3348333997079516,0.3490566037735849,0.4861111111111111,0.8229166666666666,0.5872193436960274,0.5936170212765958,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,0.0,1
0.041666666666666664,0.2383720930232558,0.3059071729957806,0.029487179487179483,0.10573919876606631,0.3348333997079516,0.12264150943396225,0.20833333333333331,0.8125,0.6321243523316085,0.3191489361702127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.9375,0.29941860465116277,0.39240506329113917,0.0,0.06146572104018914,0.07407407407407407,0.3679245283018868,0.3611111111111111,0.5208333333333334,0.8203799654576862,0.3851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.9583333333333333,0.4563953488372093,0.3713080168776371,0.06538461538461537,0.10573919876606631,0.3348333997079516,0.3867924528301887,0.2361111111111111,0.6145833333333334,0.5474956822107089,0.3680851063829787,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.625,0.7848837209302325,0.7405063291139241,0.03333333333333333,0.10573919876606631,0.3348333997079516,0.22641509433962265,0.2361111111111111,0.5104166666666666,0.6077968858154783,0.7170212765957447,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.8958333333333333,0.5436046511627908,0.43248945147679324,0.0641025641025641,0.10573919876606631,0.3348333997079516,0.5660377358490566,0.3333333333333333,0.625,0.6044905008635588,0.42340425531914894,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.9791666666666666,0.6831395348837209,0.49999999999999994,0.0,0.10573919876606631,0.3348333997079516,0.5471698113207547,0.3055555555555555,0.53125,0.6355785837651133,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.7916666666666666,0.48546511627906974,0.37341772151898733,0.001282051282051282,0.047281323877068564,0.10370370370370369,0.44339622641509435,0.5416666666666666,0.49999999999999994,0.8877374784110543,0.3893617021276596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.08333333333333333,0.5813953488372092,0.5316455696202531,0.019230769230769232,0.10573919876606631,0.3348333997079516,0.32075471698113206,0.2777777777777778,0.53125,0.6355785837651133,0.5361702127659573,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.2708333333333333,0.9651162790697674,0.7531645569620252,0.0,0.13238770685579196,0.4518518518518518,0.24528301886792453,0.2777777777777778,0.5416666666666666,0.4887737478411047,0.7638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.5208333333333333,0.41860465116279066,0.3586497890295358,0.0,0.10573919876606631,0.3348333997079516,0.16037735849056606,0.2361111111111111,0.78125,0.5889464594127816,0.3680851063829787,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,0.0,1
1.0,0.8924418604651162,0.7405063291139241,0.0,0.36170212765957455,0.6074074074074073,0.3679245283018868,0.3611111111111111,0.5416666666666666,0.4749568221070817,0.6787234042553192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
