Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute9,Attribute11,Attribute12,Attribute13,Attribute15,Attribute14_1.0,Attribute14_2.0,Attribute14_3.0,Attribute14_4.0,Attribute14_5.0,Attribute14_6.0,Attribute14_7.0,Attribute14_8.0,Attribute16_Yes,Y
0.7291666666666666,0.3226744186046512,0.5485232067510548,0.008974358974358974,0.09456264775413713,0.3407407407407407,0.4716981132075472,0.4861111111111111,0.34374999999999994,0.3195164075993091,0.5553191489361702,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.34883720930232553,0.430379746835443,0.03979275518112047,0.10573919876606631,0.3185185185185185,0.17924528301886794,0.18055555555555555,0.41666666666666663,0.7426597582037999,0.4361702127659574,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,0.46798830029249266,1
0.20833333333333331,0.5348837209302325,0.40717299578059063,0.05256410256410256,0.09456264775413713,0.3348333997079516,0.3018867924528302,0.15277777777777776,0.9687499999999999,0.6908462867012091,0.39574468085106385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
1.0,0.5901162790697674,0.5232067510548523,0.002564102564102564,0.18912529550827425,0.41481481481481475,0.4056603773584906,0.3333333333333333,0.59375,0.48531951640759985,0.502127659574468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.3333333333333333,0.8779069767441859,0.770042194092827,0.12692307692307692,0.1843971631205674,0.3348333997079516,0.20754716981132076,0.2638888888888889,0.6458333333333334,0.4093264248704642,0.7617021276595745,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.1875,0.4622093023255814,0.7109704641350211,0.0,0.10573919876606631,0.3348333997079516,0.2641509433962264,0.18055555555555555,0.21874999999999997,0.5250431778929183,0.7106382978723405,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,0.0,1
0.41666666666666663,0.5494186046511628,0.5421940928270043,0.0,0.06619385342789598,0.3407407407407407,0.3018867924528302,0.2777777777777778,0.4791666666666666,0.6873920552677042,0.551063829787234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.5625,0.7616279069767441,0.5632911392405063,0.0,0.12765957446808512,0.7777777777777777,0.330188679245283,0.3055555555555555,0.7708333333333334,0.5803108808290176,0.5574468085106382,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.4375,0.7558139534883721,0.7278481012658228,0.03333333333333333,0.1749408983451537,0.5037037037037037,0.34992843201040985,0.20833333333333331,0.41666666666666663,0.7271157167530227,0.7170212765957447,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.020833333333333332,0.561046511627907,0.4599156118143459,0.013461538461538462,0.052009456264775426,0.5629629629629629,0.34992843201040985,0.2638888888888889,0.5520833333333334,0.637305699481864,0.474468085106383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
