Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute9,Attribute11,Attribute12,Attribute13,Attribute15,Attribute14_1.0,Attribute14_2.0,Attribute14_3.0,Attribute14_4.0,Attribute14_5.0,Attribute14_6.0,Attribute14_7.0,Attribute14_8.0,Attribute16_Yes,Y
0.9583333333333333,0.6046511627906976,0.4008438818565401,0.10256410256410256,0.1057391987660663,0.3348333997079516,0.5283018867924528,0.38888888888888884,0.625,0.6701208981001727,0.37872340425531914,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.08333333333333333,0.6744186046511627,0.561181434599156,0.0,0.1057391987660663,0.3348333997079516,0.10377358490566037,0.09722222222222221,0.6458333333333334,0.7443868739205541,0.5617021276595745,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,0.0,1
0.6666666666666666,0.5058139534883721,0.5232067510548523,0.015384615384615384,0.0756501182033097,0.5481481481481482,0.44339622641509435,0.3611111111111111,0.6354166666666666,0.6010362694300504,0.5234042553191489,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.10416666666666666,0.38372093023255816,0.2763713080168776,0.035897435897435895,0.1057391987660663,0.3348333997079516,0.42452830188679247,0.3055555555555555,0.9895833333333334,0.5768566493955092,0.27872340425531916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.8958333333333333,0.3866279069767442,0.40717299578059063,0.001282051282051282,0.1057391987660663,0.3348333997079516,0.330188679245283,0.3055555555555555,0.6145833333333334,0.7633851468048363,0.4106382978723404,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,0.0,1
0.35416666666666663,0.3808139534883721,0.310126582278481,0.08717948717948718,0.1057391987660663,0.3348333997079516,0.3867924528301887,0.3055555555555555,0.7708333333333334,0.6077968858154712,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.125,0.3226744186046512,0.3586497890295358,0.1076923076923077,0.028368794326241138,0.3348333997079516,0.22641509433962265,0.20833333333333331,0.5729166666666666,0.6873920552677042,0.3446808510638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.6666666666666666,0.6715116279069768,0.6455696202531646,0.0,0.12293144208037828,0.4296296296296296,0.2641509433962264,0.3333333333333333,0.49999999999999994,0.6528497409326413,0.6148936170212767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.9791666666666666,0.7965116279069767,0.6518987341772152,0.0,0.1057391987660663,0.3348333997079516,0.5754716981132075,0.75,0.7604166666666666,0.5319516407599316,0.5872340425531914,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,0.0,1
0.47916666666666663,0.21220930232558138,0.1729957805907173,0.08333333333333333,0.1057391987660663,0.3348333997079516,0.5660377358490566,0.41666666666666663,0.7708333333333334,0.6077968858154712,0.057446808510638284,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.1875,0.22965116279069767,0.4556962025316455,0.0,0.10874704491725769,0.3348333997079516,0.34992843201040985,0.27985998193315265,0.1875,0.6077968858154712,0.4595744680851064,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,0.0,1
0.08333333333333333,0.5174418604651163,0.430379746835443,0.11794871794871793,0.1057391987660663,0.3348333997079516,0.49056603773584906,0.3611111111111111,0.7395833333333334,0.6943005181347139,0.36595744680851067,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.7708333333333333,0.3517441860465116,0.4261603375527426,0.0,0.06619385342789598,0.725925925925926,0.24528301886792453,0.2638888888888889,0.35416666666666663,0.8221070811744404,0.4340425531914894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.4375,0.7906976744186046,0.8270042194092826,0.03979275518112047,0.1057391987660663,0.3348333997079516,0.8018867924528301,0.3333333333333333,0.34374999999999994,0.5975820379965455,0.8382978723404255,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46798830029249266,1
0.5625,0.6133720930232558,0.45780590717299574,0.12564102564102564,0.12765957446808512,0.06666666666666667,0.3018867924528302,0.3611111111111111,0.6666666666666666,0.7063903281519863,0.4702127659574468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.10416666666666666,0.6773255813953488,0.5970464135021096,0.023076923076923078,0.1057391987660663,0.3348333997079516,0.5660377358490566,0.611111111111111,0.6458333333333334,0.4974093264248687,0.5893617021276596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.6875,0.45930232558139533,0.42405063291139233,0.030769230769230767,0.10401891252955085,0.5185185185185185,0.4528301886792453,0.4861111111111111,0.5729166666666666,0.7322970639032818,0.42340425531914894,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.9791666666666666,0.7761627906976744,0.5337552742616033,0.0,0.1057391987660663,0.3348333997079516,0.3679245283018868,0.3611111111111111,0.9479166666666666,0.7184801381692587,0.4765957446808511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.8333333333333333,0.11046511627906976,0.36708860759493667,0.0,0.1057391987660663,0.3348333997079516,0.12264150943396225,0.09722222222222221,0.35416666666666663,0.6787564766839367,0.3702127659574468,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,0.0,1
0.5625,0.5784883720930232,0.481012658227848,0.001282051282051282,0.09456264775413713,0.7777777777777777,0.4528301886792453,0.3333333333333333,0.71875,0.6493955094991364,0.4702127659574468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.9375,0.8226744186046512,0.6666666666666666,0.02564102564102564,0.1057391987660663,0.3348333997079516,0.3679245283018868,0.4305555555555555,0.6875,0.7461139896373048,0.6553191489361702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.3958333333333333,0.7325581395348837,0.6329113924050633,0.01282051282051282,0.20330969267139481,0.17777777777777776,0.5283018867924528,0.38888888888888884,0.6979166666666666,0.5319516407599316,0.5893617021276596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.6041666666666666,0.7354651162790697,0.6223628691983123,0.05128205128205128,0.1057391987660663,0.05925925925925926,0.17924528301886794,0.125,0.8645833333333334,0.7202072538860094,0.5702127659574467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.3958333333333333,0.4534883720930233,0.37974683544303794,0.003846153846153846,0.03309692671394799,0.25925925925925924,0.2830188679245283,0.3333333333333333,0.7708333333333334,0.8480138169257359,0.36170212765957444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.9375,0.7325581395348837,0.620253164556962,0.03979275518112047,0.1057391987660663,0.3348333997079516,0.3490566037735849,0.38888888888888884,0.5833333333333334,0.6200345423143361,0.6106382978723404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.46798830029249266,1
0.75,0.34883720930232553,0.36919831223628685,0.005128205128205128,0.1057391987660663,0.3348333997079516,0.17924528301886794,0.09722222222222221,0.78125,0.6077968858154712,0.3446808510638298,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,0.0,1
0.9166666666666666,0.5116279069767442,0.4725738396624472,0.024358974358974356,0.12765957446808512,0.39259259259259255,0.24528301886792453,0.2777777777777778,0.8020833333333334,0.5060449050086362,0.4319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.6875,0.5,0.4978902953586497,0.0,0.1057391987660663,0.3348333997079516,0.3018867924528302,0.2777777777777778,0.5104166666666666,0.5509499136442138,0.5,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,0.0,1
0.8958333333333333,0.48255813953488375,0.40717299578059063,0.11538461538461538,0.1057391987660663,0.3348333997079516,0.3490566037735849,0.3055555555555555,0.8125,0.43523316062175965,0.39574468085106385,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.7916666666666666,0.6395348837209303,0.45780590717299574,0.06282051282051282,0.21276595744680854,0.6444444444444444,0.34992843201040985,0.3611111111111111,0.5625,0.7633851468048363,0.47234042553191485,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.5625,0.6947674418604651,0.559071729957806,0.0,0.09456264775413713,0.6518518518518519,0.22641509433962265,0.2777777777777778,0.5416666666666666,0.68566493955095,0.5659574468085106,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.14583333333333331,0.5988372093023255,0.5464135021097046,0.01282051282051282,0.0756501182033097,0.5259259259259259,0.17924528301886794,0.18055555555555555,0.5416666666666666,0.9032815198618316,0.5446808510638298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.7708333333333333,0.627906976744186,0.5337552742616033,0.10256410256410256,0.09929078014184399,0.2444444444444444,0.2830188679245283,0.125,0.6145833333333334,0.8031088082901547,0.5297872340425532,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.9166666666666666,0.4680232558139535,0.47468354430379744,0.001282051282051282,0.056737588652482275,0.3111111111111111,0.330188679245283,0.18055555555555555,0.8541666666666666,0.7046632124352321,0.4106382978723404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.9166666666666666,0.23255813953488372,0.4177215189873417,0.0,0.09929078014184399,0.4740740740740741,0.5471698113207547,0.2638888888888889,0.49999999999999994,0.7633851468048363,0.4085106382978723,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.5625,0.6046511627906976,0.4599156118143459,0.016666666666666666,0.09456264775413713,0.05185185185185184,0.24528301886792453,0.2777777777777778,0.84375,0.6580310880829039,0.4404255319148936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.47916666666666663,0.3866279069767442,0.3776371308016877,0.00641025641025641,0.1057391987660663,0.3348333997079516,0.34992843201040985,0.27985998193315265,0.6728605453350854,0.6077968858154712,0.4870082557624114,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,0.0,1
0.6458333333333333,0.4883720930232558,0.47468354430379744,0.05512820512820513,0.08983451536643026,0.5111111111111111,0.2830188679245283,0.20833333333333331,0.5416666666666666,0.7202072538860094,0.49361702127659574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.5,0.3924418604651163,0.34599156118143454,0.0,0.1057391987660663,0.3348333997079516,0.34992843201040985,0.0,0.71875,0.6077968858154712,0.36170212765957444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.9375,0.6337209302325582,0.4345991561181434,0.04358974358974359,0.04255319148936171,0.0,0.4056603773584906,0.3611111111111111,0.9375,0.6994818652849766,0.4425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.2708333333333333,0.8982558139534884,0.6856540084388186,0.08846153846153847,0.1513002364066194,0.014814814814814815,0.5471698113207547,0.41666666666666663,0.78125,0.3972366148531954,0.6829787234042554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.1875,0.5523255813953488,0.569620253164557,0.003846153846153846,0.13002364066193856,0.3348333997079516,0.4056603773584906,0.2777777777777778,0.59375,0.5699481865284994,0.5553191489361702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.47916666666666663,0.10174418604651163,0.04219409282700422,0.07820512820512819,0.1057391987660663,0.3348333997079516,0.5094339622641509,0.4305555555555555,0.9791666666666666,0.6077968858154712,0.057446808510638284,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.6666666666666666,0.5058139534883721,0.4957805907172996,0.0,0.08983451536643026,0.15555555555555556,0.4528301886792453,0.4583333333333333,0.6666666666666666,0.504317789291882,0.4872340425531915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.6041666666666666,0.4011627906976744,0.6054852320675106,0.03979275518112047,0.1057391987660663,0.4888888888888888,0.42452830188679247,0.5138888888888888,0.24999999999999997,0.5906735751295322,0.6106382978723404,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,0.46798830029249266,1
