Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute9,Attribute11,Attribute12,Attribute13,Attribute15,Attribute14_1.0,Attribute14_2.0,Attribute14_3.0,Attribute14_4.0,Attribute14_5.0,Attribute14_6.0,Attribute14_7.0,Attribute14_8.0,Attribute16_Yes,Y
0.6875,0.4883720930232558,0.43670886075949367,0.02564102564102564,0.03782505910165485,0.28888888888888886,0.44339622641509435,0.3055555555555555,0.7083333333333334,0.4283246977547499,0.41702127659574467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.14583333333333331,0.8255813953488372,0.6856540084388186,0.0,0.13238770685579196,0.6518518518518519,0.32075471698113206,0.2361111111111111,0.5416666666666666,0.5423143350604498,0.6744680851063829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.08333333333333333,0.5726744186046512,0.47468354430379744,0.049999999999999996,0.10573919876606631,0.3348333997079516,0.16037735849056606,0.20833333333333331,0.8958333333333334,0.7409326424870457,0.46595744680851064,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.625,0.6627906976744187,0.561181434599156,0.22179487179487178,0.10573919876606631,0.3348333997079516,0.42452830188679247,0.3611111111111111,0.6145833333333334,0.6077968858154783,0.5680851063829787,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.16666666666666666,0.8895348837209303,0.7236286919831223,0.020512820512820513,0.11820330969267141,0.5703703703703703,0.2830188679245283,0.2361111111111111,0.8125,0.5267702936096725,0.6851063829787234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.020833333333333332,0.4011627906976744,0.39873417721518983,0.003846153846153846,0.09456264775413713,0.3348333997079516,0.34992843201040985,0.27985998193315265,0.6728605453350854,0.7132987910189996,0.48700825576241136,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,0.0,1
0.7708333333333333,0.5436046511627908,0.4957805907172996,0.0,0.08510638297872342,0.5703703703703703,0.2641509433962264,0.2777777777777778,0.6458333333333334,0.6338514680483591,0.4680851063829787,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.75,0.5813953488372092,1.0,0.0,0.10573919876606631,0.3348333997079516,0.44339622641509435,0.15277777777777776,0.08333333333333334,0.6077968858154783,0.9702127659574468,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,0.0,1
0.35416666666666663,0.4680232558139535,0.3713080168776371,0.2564102564102564,0.10573919876606631,0.3348333997079516,0.6698113207547169,0.4305555555555555,0.75,0.6077968858154783,0.36170212765957444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.041666666666666664,0.4098837209302325,0.38396624472573837,0.0,0.10573919876606631,0.3348333997079516,0.2641509433962264,0.125,0.7083333333333334,0.7409326424870457,0.40425531914893614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
