Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute9,Attribute11,Attribute12,Attribute13,Attribute15,Attribute14_1.0,Attribute14_2.0,Attribute14_3.0,Attribute14_4.0,Attribute14_5.0,Attribute14_6.0,Attribute14_7.0,Attribute14_8.0,Attribute16_Yes,Y
0.375,0.47965116279069764,0.4388185654008438,0.021794871794871794,0.1513002364066194,0.5925925925925926,0.32075471698113206,0.2777777777777778,0.4583333333333333,0.7012089810017272,0.448936170212766,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.6666666666666666,0.5203488372093024,0.48734177215189867,0.01282051282051282,0.06146572104018914,0.3185185185185185,0.4056603773584906,0.3611111111111111,0.5625,0.6113989637305721,0.49148936170212765,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.8958333333333333,0.4418604651162791,0.36286919831223624,0.09102564102564102,0.10573919876606631,0.3348333997079516,0.4716981132075472,0.3055555555555555,0.59375,0.6908462867012091,0.3553191489361702,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.5208333333333333,0.3517441860465116,0.36286919831223624,0.0,0.10573919876606631,0.3348333997079516,0.4528301886792453,0.3333333333333333,0.7604166666666666,0.5820379965457683,0.35319148936170214,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,0.0,1
0.47916666666666663,0.37790697674418605,0.3776371308016877,0.0,0.10573919876606631,0.3348333997079516,0.24528301886792453,0.09722222222222221,0.5208333333333334,0.6077968858154783,0.3468085106382979,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,0.0,1
0.0,0.5726744186046512,0.39873417721518983,0.015384615384615384,0.10573919876606631,0.3348333997079516,0.22641509433962265,0.125,0.8125,0.5699481865284994,0.40212765957446805,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.9166666666666666,0.4098837209302325,0.32700421940928265,0.005128205128205128,0.009456264775413713,0.0,0.09433962264150943,0.125,0.9999999999999999,0.5354058721934365,0.3446808510638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.75,0.75,0.810126582278481,0.05256410256410256,0.10573919876606631,0.3348333997079516,0.5283018867924528,0.2638888888888889,0.23958333333333334,0.6077968858154783,0.8276595744680851,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.10416666666666666,0.3459302325581395,0.32489451476793246,0.035897435897435895,0.10573919876606631,0.3348333997079516,0.32075471698113206,0.2638888888888889,0.8125,0.557858376511227,0.3425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.4583333333333333,0.6191860465116279,0.6139240506329113,0.001282051282051282,0.10573919876606631,0.3348333997079516,0.2830188679245283,0.2777777777777778,0.9479166666666666,0.4991364421416229,0.5106382978723404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.6875,0.5726744186046512,0.3755274261603375,0.001282051282051282,0.18912529550827425,0.0,0.3018867924528302,0.3333333333333333,0.78125,0.6424870466321231,0.37659574468085105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.6875,0.4476744186046511,0.3586497890295358,0.00641025641025641,0.018912529550827426,0.4296296296296296,0.330188679245283,0.2777777777777778,0.9166666666666666,0.898100172711569,0.3382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.16666666666666666,0.7732558139534884,0.609704641350211,0.0,0.1607565011820331,0.3777777777777777,0.2641509433962264,0.3611111111111111,0.6354166666666666,0.6822107081174451,0.6234042553191489,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.7708333333333333,0.438953488372093,0.3881856540084388,0.35,0.06146572104018914,0.0,0.44339622641509435,0.2361111111111111,0.84375,0.734024179620036,0.3829787234042553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.9375,0.21511627906976744,0.38607594936708856,0.0,0.08037825059101655,0.25925925925925924,0.20754716981132076,0.08333333333333333,0.5729166666666666,0.6943005181347139,0.3723404255319149,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.22916666666666666,0.5784883720930232,0.4662447257383966,0.05128205128205128,0.09929078014184399,0.02962962962962963,0.44339622641509435,0.2361111111111111,0.9375,0.8341968911917128,0.42127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.8958333333333333,0.5145348837209303,0.42405063291139233,0.047435897435897434,0.10573919876606631,0.3348333997079516,0.5094339622641509,0.3055555555555555,0.75,0.5336787564766858,0.3936170212765957,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,1.0,1
0.6666666666666666,0.5261627906976745,0.4345991561181434,0.09102564102564102,0.03309692671394799,0.3185185185185185,0.42452830188679247,0.41666666666666663,0.5208333333333334,0.5561312607944728,0.4425531914893617,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
