Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute9,Attribute11,Attribute12,Attribute13,Attribute15,Attribute14_1.0,Attribute14_2.0,Attribute14_3.0,Attribute14_4.0,Attribute14_5.0,Attribute14_6.0,Attribute14_7.0,Attribute14_8.0,Attribute16_Yes,Y
0.15555555555555556,0.5798319327731092,0.7025761124121781,0.0,0.15517241379310343,0.93006993006993,0.19387755102040813,0.07692307692307693,0.061224489795918366,0.5009140767824505,0.6888361045130642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.15555555555555556,0.7507002801120448,0.7049180327868854,0.0,0.21428571428571425,0.9160839160839159,0.33673469387755095,0.26153846153846155,0.07142857142857142,0.513711151736743,0.6769596199524941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.15555555555555556,0.857142857142857,0.6885245901639345,0.0,0.16748768472906403,0.2587412587412587,0.3571428571428571,0.4,0.520408163265306,0.4680073126142581,0.6175771971496438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.15555555555555556,0.9019607843137254,0.8103044496487121,0.0,0.17487684729064037,0.909090909090909,0.3571428571428571,0.07692307692307693,0.21428571428571425,0.5191956124314459,0.7767220902612828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.15555555555555556,0.9075630252100839,0.9203747072599532,0.0,0.17487684729064037,0.881118881118881,0.26530612244897955,0.07692307692307693,0.13265306122448978,0.3491773308957953,0.9334916864608076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.15555555555555556,0.8487394957983192,0.8875878220140516,0.0,0.21428571428571425,0.909090909090909,0.2857142857142857,0.16923076923076924,0.08163265306122448,0.4223034734917732,0.8717339667458432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.15555555555555556,0.6078431372549019,0.5456674473067916,0.011412268188302425,0.02463054187192118,0.6993006993006992,0.19387755102040813,0.2,0.5306122448979591,0.40219378427788044,0.5534441805225654,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.15555555555555556,0.733893557422969,0.7166276346604217,0.014265335235378032,0.1231527093596059,0.6293706293706293,0.3571428571428571,0.3076923076923077,0.336734693877551,0.5027422303473479,0.6935866983372923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.15555555555555556,0.7030812324929971,0.6885245901639345,0.0,0.11330049261083742,0.8601398601398601,0.2857142857142857,0.07692307692307693,0.21428571428571425,0.5027422303473479,0.6793349168646081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.15555555555555556,0.7675070028011204,0.7681498829039813,0.0,0.11576354679802955,0.8391608391608391,0.30612244897959184,0.26153846153846155,0.173469387755102,0.4369287020109702,0.7624703087885987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
