Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute9,Attribute11,Attribute12,Attribute13,Attribute15,Attribute14_1.0,Attribute14_2.0,Attribute14_3.0,Attribute14_4.0,Attribute14_5.0,Attribute14_6.0,Attribute14_7.0,Attribute14_8.0,Attribute16_Yes,Y
0.041666666666666664,0.6453488372093024,0.5189873417721519,0.014102564102564103,0.1057391987660663,0.3348333997079516,0.20754716981132076,0.18055555555555555,0.90625,0.46804835924007193,0.4425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.041666666666666664,0.6453488372093024,0.45358649789029537,0.09999999999999999,0.1057391987660663,0.3348333997079516,0.49056603773584906,0.38888888888888884,0.9270833333333334,0.27461139896373155,0.41702127659574467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.041666666666666664,0.8924418604651162,0.7784810126582279,0.003846153846153846,0.1057391987660663,0.3348333997079516,0.839622641509434,0.6666666666666666,0.3645833333333333,0.3575129533678769,0.7851063829787234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.041666666666666664,0.31976744186046513,0.3059071729957806,0.09230769230769231,0.1057391987660663,0.3348333997079516,0.19811320754716982,0.2361111111111111,0.7916666666666666,0.504317789291882,0.325531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.041666666666666664,0.27906976744186046,0.3164556962025316,0.001282051282051282,0.1057391987660663,0.3348333997079516,0.12264150943396225,0.125,0.75,0.787564766839381,0.33617021276595743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.041666666666666664,0.3924418604651163,0.4388185654008438,0.026923076923076925,0.1057391987660663,0.3348333997079516,0.4716981132075472,0.2638888888888889,0.7916666666666666,0.34196891191709966,0.4531914893617021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.041666666666666664,0.43023255813953487,0.34599156118143454,0.020512820512820513,0.1057391987660663,0.3348333997079516,0.20754716981132076,0.15277777777777776,0.7395833333333334,0.6563039723661497,0.3574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.041666666666666664,0.3517441860465116,0.5527426160337553,0.0,0.1057391987660663,0.3348333997079516,0.4716981132075472,0.2777777777777778,0.625,0.385146804835923,0.4851063829787234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.041666666666666664,0.8662790697674418,0.7362869198312236,0.0,0.1057391987660663,0.3348333997079516,0.330188679245283,0.27985998193315265,0.41666666666666663,0.5025906735751313,0.7425531914893617,0.04632426988922457,0.033736153071500505,0.04582074521651561,0.04682779456193353,0.07200402819738168,0.11127895266868076,0.3031218529707956,0.3388721047331319,0.0,1
0.041666666666666664,0.3924418604651163,0.280590717299578,0.05256410256410256,0.1057391987660663,0.3348333997079516,0.22641509433962265,0.18055555555555555,0.84375,0.3972366148531954,0.2936170212765957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
